_id,genres,movie,directors,stars,year,runtime,Up_System,index
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,164
3149,"Action, Science Fiction",Ultraman Geed the Movie: Connect! The Wishes!! ,Koichi Sakamoto,"Tatsuomi Hamada, Chihiro Yamamoto, Shintarou Asanuma, Megumi Han, Mamoru Miyano",2018.0,73.0,CM,165
3624,"Action, Sci-Fi",Ultraman Geed the Movie,Koichi Sakamoto,"Tatsuomi Hamada, Chihiro Yamamoto, Mayu Hasegawa, Hideyoshi Iwata",2018.0,70.0,CM,165
1516,"Comedy, Science Fiction",Sex and the Single Alien ,Peter Daskaloff,"Eric Kohner, Melanie Rose, Frank Fowler, Michaela Stoicov, Michele Hess",1993.0,89.0,CM,166
4849,"Comedy, Sci-Fi",Sex and the Single Alien,Peter Daskaloff,"Eric Kohner, Melanie Rose, Frank Fowler, Michaela Stoicov",1993.0,89.0,CM,166
737,"Drama, Horror, Science Fiction",Donovan's Brain ,Felix E. Feist,"Lew Ayres, Nancy Reagan, Gene Evans, Steve Brodie, Tom Powers",1953.0,83.0,CM,167
3164,"Sci-Fi, Horror",Donovan's Brain,Felix E. Feist,"Lew Ayres, Gene Evans, Nancy Reagan, Steve Brodie",1953.0,84.0,CM,167
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,168
3414,"Animation, Drama, Family",Pokmon the Movie: Black-Victini and Reshiram,Kunihiko Yuyama,"Sarah Natochenny, Eileen Stevens, Jason Griffith, James Carter Cathcart",2011.0,88.0,CM,168
1449,"Adventure, Sci-Fi",Slipstream,Steven Lisberger,"Bob Peck, Mark Hamill, Kitty Aldridge, Bill Paxton",1989.0,102.0,CM,169
2417,"Science Fiction, Adventure",Slipstream ,Steven Lisberger,"Mark Hamill, Kitty Aldridge, Bob Peck, Bill Paxton, Eleanor David",1989.0,102.0,CM,169
681,"Thriller, Horror, Science Fiction",Let's Be Evil ,Martin Owen,"Elizabeth Morris, Kara Tointon, Isabelle Allen, Paul Casar, Elliot James Langridge",2016.0,83.0,CM,170
1636,"Horror, Sci-Fi, Thriller",Let's Be Evil,Martin Owen,"Sophie Willis, Jules Brown, Elizabeth Morris, Chase Bowman",2016.0,82.0,CM,170
4487,"Drama, Science Fiction",Yesterday Last Year ,Jeffrey Hanley,"Adam Bradley, Scott Walker, Amelia Mathews",2017.0,76.0,CM,171
4910,"Drama, Sci-Fi",Yesterday Last Year,Jeffrey Hanley,"Adam Bradley, Amelia Mathews, Scott Walker",2017.0,76.0,CM,171
3981,"Drama, Science Fiction",We've Forgotten More Than We Ever Knew ,Thomas Woodrow,"Doug Jones, Aaron Stanford, Louisa Krause",2016.0,,CM,172
2927,"Drama, Sci-Fi",We've Forgotten More Than We Ever Knew,Thomas Woodrow,"Doug Jones, Louisa Krause, Aaron Stanford",2016.0,88.0,CM,172
164,"Science Fiction, Drama",Advantageous ,Jennifer Phang,"Jacqueline Kim, James Urbaniak, Freya Adams, Ken Jeong, Jennifer Ehle",2015.0,92.0,CM,173
1693,"Drama, Family, Sci-Fi",Advantageous,Jennifer Phang,"Jacqueline Kim, James Urbaniak, Freya Adams, Ken Jeong",2015.0,90.0,CM,173
4840,"Adventure, Horror, Science Fiction",The Mask of Fu Manchu ,"Charles Vidor, Charles Brabin","Boris Karloff, Lewis Stone, Karen Morley, Charles Starrett, Myrna Loy",1932.0,68.0,CM,174
2238,"Adventure, Horror, Sci-Fi",The Mask of Fu Manchu,"Charles Brabin, Charles Vidor","Boris Karloff, Lewis Stone, Karen Morley, Charles Starrett",1932.0,68.0,CM,174
94,"Thriller, Science Fiction",The Box ,Richard Kelly,"Cameron Diaz, James Marsden, Frank Langella, Michael Zegen, James Rebhorn",2009.0,115.0,CM,175
1081,"Drama, Fantasy, Mystery",The Box,Richard Kelly,"Cameron Diaz, James Marsden, Frank Langella, James Rebhorn",2009.0,115.0,CM,175
2098,"Horror, Science Fiction, Drama",Genesis ,Peter Rose,,1991.0,4.0,CM,176
2072,"Animation, Action, Fantasy",Neon Genesis Evangelion,,,,,CM,176
1188,"Fantasy, Science Fiction, Romance",Mr. Emmett & The Canned Peaches ,Hctor Valdez,"Peter Vives, Frank Perozo, Joaqun Ferreira, Mara Guinea",2017.0,80.0,CM,177
3843,"Comedy, Fantasy, Romance",Melocotones,Hctor Valdez,"Joaqun Ferreira, Frank Perozo, Peter Vives, Mara Guinea",2017.0,80.0,CM,177
2487,"Animation, Science Fiction, Drama",Skywhales ,"Phil Austin, Derek W. Hayes",,1983.0,11.0,CM,178
2201,"Animation, Adventure, Comedy",Robodog,,"Ellen Page, Ron Perlman, Rainn Wilson, Steve Zahn",,,CM,178
3396,"Science Fiction, Drama, Horror","Die, Monster, Die! ",Daniel Haller,"Boris Karloff, Nick Adams, Freda Jackson, Suzan Farmer, Terence de Marney",1965.0,80.0,CM,179
2156,"Mystery, Horror, Sci-Fi",Monster of Terror,Daniel Haller,"Boris Karloff, Nick Adams, Freda Jackson, Suzan Farmer",1965.0,80.0,CM,179
662,"Thriller, Action, Adventure, Science Fiction",Fire Twister ,George Erschbamer,"Casper Van Dien, Lisa Ciara, Johnny Hawkes, Leah Bateman, Jon Mack",2015.0,85.0,CM,180
3699,"Action, Adventure, Drama",Fire Twister,George Erschbamer,"Casper Van Dien, Lisa Ciara, Johnny Hawkes, Leah Bateman",2015.0,85.0,CM,180
2135,"Thriller, Science Fiction",Captive State ,Rupert Wyatt,"John Goodman, Vera Farmiga, Ashton Sanders, Machine Gun Kelly, Madeline Brewer",2019.0,110.0,CM,181
39,"Sci-Fi, Thriller",Captive State,Rupert Wyatt,"John Goodman, Ashton Sanders, Jonathan Majors, Vera Farmiga",2019.0,109.0,CM,181
4442,"Horror, Science Fiction",Invasion ,Wes Ball,,2016.0,6.0,CM,182
3879,"Horror, Sci-Fi, Thriller",Infection: The Invasion Begins,Howard Wexler,"Kelly Pendygraft, Alice Amter, Terry Becker, Bryan Brewer",2010.0,95.0,CM,182
3595,"Comedy, Sci-Fi",Giant Monsters Attack Japan!,Trey Parker,,,,CM,183
2218,"Animation, Comedy, Science Fiction, Family",Ultra Nyan 2: The Great Happy Operation ,,"Mei Oshitani, Yoshiko Kamei, Akio Otsuka, Rokuro Naya, Naoki Band",1998.0,30.0,CM,183
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,184
1168,"Action, Adventure, Fantasy",143,Tim Miller,,,,CM,184
3787,"Drama, Fantasy, Science Fiction, Thriller",After the Dark ,John Huddles,"James D'Arcy, Sophie Lowe, Rhys Wakefield, Bonnie Wright, Daryl Sabara",2013.0,107.0,CM,185
1297,"Drama, Fantasy, Sci-Fi",After the Dark,John Huddles,"James D'Arcy, Sophie Lowe, Daryl Sabara, Freddie Stroma",2013.0,107.0,CM,185
2423,"Science Fiction, Action",Channeling ,Drew Thomas,"Taylor Handley, Kate French, Skyler Day, Dominic DeVore, Landon Ashworth",2013.0,106.0,CM,186
3920,"Action, Mystery, Sci-Fi",Channeling,Drew Thomas,"Taylor Handley, Kate French, Skyler Day, Dominic DeVore",2013.0,106.0,CM,186
1359,Science Fiction,Robot Holocaust ,Tim Kincaid,"Norris Culf, Nadine Hartstein, J. Buzz Von Ornsteiner, Jennifer Delora",1986.0,79.0,CM,187
2131,Sci-Fi,Robot Holocaust,Tim Kincaid,"Norris Culf, Nadine Hartstein, J. Buzz Von Ornsteiner, Jennifer Delora",1986.0,79.0,CM,187
1753,"Fantasy, Mystery, Sci-Fi",Black Moon,Louis Malle,"Cathryn Harrison, Therese Giehse, Alexandra Stewart, Joe Dallesandro",1975.0,95.0,CM,188
2452,"Fantasy, Science Fiction, Drama, Mystery",Black Moon ,Louis Malle,"Cathryn Harrison, Therese Giehse, Alexandra Stewart, Joe Dallesandro",1975.0,100.0,CM,188
4277,"Action, Animation, Science Fiction",Ghost in the Shell Arise - Border 3: Ghost Tears ,Kazuchika Kise,"Maaya Sakamoto, Ikkyuu Juku, Kenichirou Matsuda, Kazuya Nakai, Tomoyuki Dan",2014.0,59.0,CM,189
2852,"Animation, Action, Sci-Fi",Ghost in the Shell Arise: Border 3 - Ghost Tears,Kazuchika Kise,"Maaya Sakamoto, Ikkyu Juku, Ken'ichir Matsuda, Tarusuke Shingaki",2014.0,55.0,CM,189
526,"Comedy, Horror, Sci-Fi",Slither,James Gunn,"Nathan Fillion, Elizabeth Banks, Michael Rooker, Don Thompson",2006.0,95.0,CM,190
1369,"Comedy, Horror, Science Fiction",Slither ,James Gunn,"Nathan Fillion, Don Thompson, Elizabeth Banks, Gregg Henry, Xantha Radley",2006.0,95.0,CM,190
3424,"Adventure, Comedy, Sci-Fi",The High Crusade,"Klaus Knoesel, Holger Neuhuser","John Rhys-Davies, Rick Overton, Michael Des Barres, Catherine Punch",1994.0,100.0,CM,191
9,"Adventure, Fantasy, Comedy, Science Fiction",The High Crusade ,"Holger Neuhuser, Klaus Knoesel","John Rhys-Davies, Rick Overton, Michael Des Barres, Catherine Punch, Patrick Brymer",1994.0,100.0,CM,191
3842,Sci-Fi,Osa,Oleg Egorov,"Kelly Lynch, Daniel Grimm, Phillip Vincent, Etienne Chicot",1986.0,92.0,CM,192
3835,Science Fiction,Osa ,Oleg Egorov,"Kelly Lynch, Daniel Grimm, Peter Walker, Bill Moseley, David Hausman",1986.0,92.0,CM,192
1602,"Animation, Action, Sci-Fi",Starship Troopers: Invasion,Shinji Aramaki,"Luci Christian, David Matranga, Justin Doran, David Wald",2012.0,89.0,CM,193
3729,"Animation, Action, Science Fiction",Starship Troopers: Invasion ,Shinji Aramaki,"Luci Christian, Justin Doran, David Matranga, David Wald, Emily Neves",2012.0,89.0,CM,193
1145,"Comedy, Fantasy, Horror",Living Among Us,Brian A. Metcalf,"Esm Bianco, William Sadler, Anna Sophia Berglund, Andrew Keegan",2018.0,87.0,CM,194
3120,"Thriller, Horror, Science Fiction, Fantasy",Living Among Us ,Brian A. Metcalf,"Andrew Keegan, John Heard, Esm Bianco, William Sadler, Thomas Ian Nicholas",2018.0,87.0,CM,194
3817,"Action, Sci-Fi",Timelock,Robert Munic,"Maryam d'Abo, Arye Gross, Jeffrey Meek, Ricco Ross",1996.0,90.0,CM,195
915,Science Fiction,Timelock ,Robert Munic,"Maryam d'Abo, Arye Gross, Jeffrey Meek, Ricco Ross, Jeff Speakman",1996.0,90.0,CM,195
258,"Action, Crime, Drama",Looper,Rian Johnson,"Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano",2012.0,113.0,CM,196
869,"Action, Thriller, Science Fiction",Looper ,Rian Johnson,"Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano, Noah Segan",2012.0,118.0,CM,196
3285,"Drama, Science Fiction, Romance",Upstream Color ,Shane Carruth,"Amy Seimetz, Shane Carruth, Andrew Sensenig, Thiago Martins, Carolyn King",2013.0,96.0,CM,197
1023,"Drama, Sci-Fi",Upstream Color,Shane Carruth,"Amy Seimetz, Frank Mosley, Shane Carruth, Andrew Sensenig",2013.0,96.0,CM,197
4875,"Action, Animation, Science Fiction",Dragon Ball Z: Bio-Broly ,Yoshihiro Ueda,"Masako Nozawa, Takeshi Kusao, Bin Shimada, Daisuke Gouri, Tomiko Suzuki",1994.0,50.0,CM,198
2545,"Animation, Action, Sci-Fi",Dragon Ball Z: Bio-Broly,Yoshihiro Ueda,"Masako Nozawa, Takeshi Kusao, Daisuke Gri, Mayumi Tanaka",1994.0,47.0,CM,198
3195,"Romance, Sci-Fi, Thriller",Under the Bridge,Maximilian von Vier,,,,CM,199
2218,"Animation, Comedy, Science Fiction, Family",Ultra Nyan 2: The Great Happy Operation ,,"Mei Oshitani, Yoshiko Kamei, Akio Otsuka, Rokuro Naya, Naoki Band",1998.0,30.0,CM,199
892,"Horror, Mystery, Science Fiction",Videodrome ,David Cronenberg,"James Woods, Sonja Smits, Debbie Harry, Peter Dvorsky, Jack Creley",1983.0,88.0,CM,200
818,"Horror, Sci-Fi, Thriller",Videodrome,David Cronenberg,"James Woods, Debbie Harry, Sonja Smits, Peter Dvorsky",1983.0,87.0,CM,200
2341,"Drama, Sci-Fi",Like Cattle Towards Glow,"Dennis Cooper, Zac Farley","Nicolas Hau, Gabriel Norman, E.D. Yang, Joris Monnier",2015.0,93.0,CM,201
2561,"Drama, Science Fiction",Like Cattle Towards Glow ,"Zac Farley, Dennis Cooper","Christophe Honor, Raphal Bouvet, Nicolas Hau, Gabriel Norman, E.D. Yang",2015.0,93.0,CM,201
805,"Action, Crime, Sci-Fi",Steel,Kenneth Johnson,"Shaquille O'Neal, Annabeth Gish, Judd Nelson, Richard Roundtree",1997.0,97.0,CM,202
4165,"Science Fiction, Action, Adventure",Steel ,Kenneth Johnson,"Shaquille O'Neal, Annabeth Gish, Richard Roundtree, Judd Nelson, Irma P. Hall",1997.0,97.0,CM,202
4905,"Action, Adventure, Sci-Fi",The Last Savage,Liam O'Donnell,,,,CM,203
129,"Action, Science Fiction",Beyond Skyline ,Liam O'Donnell,"Frank Grillo, Bojana Novakovi, Iko Uwais, Callan Mulvey, Antonio Fargas",2017.0,105.0,CM,203
4665,"Sci-Fi, Thriller",Genesis,Mike Le Han,Kate Bosworth,,,CM,204
2098,"Horror, Science Fiction, Drama",Genesis ,Peter Rose,,1991.0,4.0,CM,204
576,"Action, Adventure, Sci-Fi",Escape from New York,John Carpenter,"Kurt Russell, Lee Van Cleef, Ernest Borgnine, Donald Pleasence",1981.0,99.0,CM,205
1237,"Science Fiction, Animation",Escape ,"Limbert Fabian, Brandon Oldenburg",,2017.0,5.0,CM,205
303,"Action, Adventure, Sci-Fi",Terminator Genisys,Alan Taylor,"Arnold Schwarzenegger, Jason Clarke, Emilia Clarke, Jai Courtney",2015.0,126.0,CM,206
900,"Science Fiction, Action, Thriller, Adventure",Terminator Genisys ,Alan Taylor,"Arnold Schwarzenegger, Jason Clarke, Emilia Clarke, Jai Courtney, J.K. Simmons",2015.0,126.0,CM,206
1044,Sci-Fi,The Meg 2,,,,,CM,207
26,"Animation, Action, Science Fiction",Space Battleship Yamato 2199 Chapter 2 ,Yutaka Izubuchi,,2012.0,,CM,207
1514,"Drama, Comedy, Science Fiction",Space Station 76 ,Jack Plotnick,"Matt Bomer, Jerry O'Connell, Liv Tyler, Marisa Coughlan, Patrick Wilson",2014.0,94.0,CM,208
769,"Comedy, Drama, Sci-Fi",Space Station 76,Jack Plotnick,"Patrick Wilson, Liv Tyler, Marisa Coughlan, Matt Bomer",2014.0,93.0,CM,208
1927,"Horror, Sci-Fi",Nightbeast,Don Dohler,"Tom Griffith, Jamie Zemarel, Karin Kardian, George Stover",1982.0,80.0,CM,209
1799,"Horror, Science Fiction",Nightbeast ,Don Dohler,"Tom Griffith, Jamie Zemarel, Karin Kardian, George Stover, Don Leifert",1982.0,81.0,CM,209
2648,"Horror, Action, Science Fiction",Daikaiju Eiga G ,Kiyotaka Taguchi,,2007.0,48.0,CM,210
3204,"Action, Adventure, Sci-Fi",Axanar,,"Gary Graham, J.G. Hertzler, Kim Fitzgerald, Alec Peters",,,CM,210
4147,"Animation, Comedy, Adventure, Family, Science Fiction",Escape from Planet Earth ,Callan Brunker,"Brendan Fraser, Rob Corddry, Ricky Gervais, Jessica Alba, Sarah Jessica Parker",2013.0,89.0,CM,211
861,"Animation, Adventure, Comedy",Escape from Planet Earth,Cal Brunker,"Brendan Fraser, Sarah Jessica Parker, Jessica Alba, Rob Corddry",2013.0,89.0,CM,211
2588,"Science Fiction, Crime, Mystery",OtherLife ,Ben C. Lucas,"Jessica De Gouw, T.J. Power, Thomas Cocquerel, Tiriel Mora, Liam Graham",2017.0,96.0,CM,212
1013,"Crime, Mystery, Sci-Fi",OtherLife,Ben C. Lucas,"Jessica De Gouw, Shalom Brune-Franklin, Thomas Cocquerel, T.J. Power",2017.0,96.0,CM,212
3693,"Sci-Fi, Fantasy",Game Box 1.0,"David Hillenbrand, Scott Hillenbrand","Nate Richert, Danielle Fishel, Patrick Kilpatrick, Patrick Cavanaugh",2004.0,83.0,CM,213
4828,"Horror, Science Fiction",Game Box 1.0 ,"Scott Hillenbrand, David Hillenbrand","Nate Richert, Danielle Fishel, Patrick Kilpatrick, Patrick Cavanaugh, Robert Tena",2004.0,83.0,CM,213
1507,"Action, Adventure, Sci-Fi",Independents' Day,Laura Beth Love,"Fay Gauthier, Sal Landi, Johnny Rey Diaz, Matthew Riley",2016.0,91.0,CM,214
3050,"Action, Science Fiction",Independents' Day ,Laura Beth Love,"Fay Gauthier, Sal Landi, William Castrogiovanni, Jacquelin Arroyo, Brian Tyler Cohen",2016.0,91.0,CM,214
57,"Adventure, Family, Mystery, Science Fiction",Tomorrowland ,Brad Bird,"Britt Robertson, George Clooney, Raffey Cassidy, Thomas Robinson, Hugh Laurie",2015.0,130.0,CM,215
335,"Action, Adventure, Family",Tomorrowland,Brad Bird,"George Clooney, Britt Robertson, Hugh Laurie, Raffey Cassidy",2015.0,130.0,CM,215
928,"Animation, Action, Adventure",Star Wars: The Clone Wars,Dave Filoni,"Matt Lanter, Nika Futterman, Tom Kane, Ashley Eckstein",2008.0,98.0,CM,216
4665,"Animation, Action, Science Fiction, Adventure",Star Wars: The Clone Wars ,Dave Filoni,"Tom Kane, Matt Lanter, Ashley Eckstein, James Arnold Taylor, Dee Bradley Baker",2008.0,98.0,CM,216
2620,"Sci-Fi, Drama",Beyond the Stars,David Saperstein,"Martin Sheen, Christian Slater, Robert Foxworth, Sharon Stone",1989.0,88.0,CM,217
912,Science Fiction,Beyond the Stars ,David Saperstein,"Martin Sheen, Christian Slater, Sharon Stone, Robert Foxworth, Olivia d'Abo",1989.0,88.0,CM,217
1838,"Sci-Fi, Horror",Quatermass 2,Val Guest,"Brian Donlevy, John Longden, Sidney James, Bryan Forbes",1957.0,85.0,CM,218
1048,"Horror, Science Fiction",Quatermass II ,Val Guest,"Brian Donlevy, John Longden, Sid James, Bryan Forbes, William Franklyn",1957.0,85.0,CM,218
402,"Action, Science Fiction",Class of 1999 II - The Substitute ,Spiro Razatos,"Sasha Mitchell, Caitlin Dulany, Nick Cassavetes, Gregory West, Jack Knight",1994.0,87.0,CM,219
1963,"Action, Horror, Sci-Fi",Class of 1999 II: The Substitute,Spiro Razatos,"Sasha Mitchell, Caitlin Dulany, Nick Cassavetes, Gregory West",1994.0,87.0,CM,219
3527,"Fantasy, Science Fiction, Comedy",Sorry to Bother You ,Boots Riley,"Lakeith Stanfield, Tessa Thompson, Jermaine Fowler, Omari Hardwick, Terry Crews",2018.0,105.0,CM,220
250,"Comedy, Fantasy, Sci-Fi",Sorry to Bother You,Boots Riley,"LaKeith Stanfield, Tessa Thompson, Jermaine Fowler, Omari Hardwick",2018.0,111.0,CM,220
1543,"Action, Adventure, Science Fiction",Max Steel ,Stewart Hendler,"Ben Winchell, Josh Brener, Ana Villafae, Andy Garca, Maria Bello",2016.0,92.0,CM,221
675,"Action, Adventure, Family",Max Steel,Stewart Hendler,"Ben Winchell, Josh Brener, Maria Bello, Andy Garcia",2016.0,92.0,CM,221
1724,"Family, Animation, Adventure, Science Fiction",Puerta del tiempo ,Pedro Eugenio Delgado,,2002.0,,CM,222
4947,"Action, Adventure, Drama",Champions,,,,,CM,222
2726,"Action, Sci-Fi, Thriller",Queen Crab,Brett Piper,"Michelle Simone Miller, Kathryn Metz, Richard Lounello, A.J. DeLucia",2015.0,80.0,CM,223
3007,"Science Fiction, Horror",Queen Crab ,Brett Piper,"Michelle Simone Miller, Kathryn Metz, A.J. DeLucia, Steve Diasparra, Danielle Donahue",2015.0,90.0,CM,223
2905,"Adventure, Comedy, Fantasy",Dinosaurus!,Irvin S. Yeaworth Jr.,"Ward Ramsey, Paul Lukather, Kristina Hanson, Alan Roberts",1960.0,83.0,CM,224
3162,"Adventure, Fantasy, Science Fiction",Dinosaurus! ,Irvin S. Yeaworth Jr.,"Ward Ramsey, Paul Lukather, Kristina Hanson, Alan Roberts, Fred Engelberg",1960.0,85.0,CM,224
4699,"Adventure, Comedy, Fantasy, Science Fiction, Music",Bill & Ted's Bogus Journey ,Peter Hewitt,"Keanu Reeves, Alex Winter, George Carlin, William Sadler, Joss Ackland",1991.0,98.0,CM,225
228,"Adventure, Comedy, Fantasy",Bill & Ted's Bogus Journey,Peter Hewitt,"Keanu Reeves, Alex Winter, William Sadler, Joss Ackland",1991.0,93.0,CM,225
2977,"Horror, Sci-Fi",Ejecta,"Chad Archibald, Matt Wiele","Julian Richings, Lisa Houle, Adam Seybold, Mark Gibson",2014.0,82.0,CM,226
2912,Science Fiction,Ejecta ,"Matt Wiele, Chad Archibald","Julian Richings, Lisa Houle, Adam Seybold, Mark Gibson, Justin Darmanin",2014.0,82.0,CM,226
1150,"Action, Adventure, Horror",Animal,Brett Simmons,"Joey Lauren Adams, Elizabeth Gillies, Paul Iacono, Thorsten Kaye",2014.0,86.0,CM,227
2223,"Science Fiction, Fantasy, Family",Animal Rescue Squad ,Feng Xiaoning,,2019.0,,CM,227
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,228
3777,"Action, Sci-Fi, Thriller",7 Aum Arivu,A.R. Murugadoss,"Suriya, Shruti Haasan, Johnny Nguyen, Abhinaya",2011.0,168.0,CM,228
4788,"Action, Adventure, Science Fiction",Green Lantern Corps ,,,2020.0,,CM,229
636,"Action, Adventure, Sci-Fi",Green Lantern Corps,,,2020.0,,CM,229
127,"Action, Adventure, Sci-Fi",Superman Returns,Bryan Singer,"Brandon Routh, Kevin Spacey, Kate Bosworth, James Marsden",2006.0,154.0,CM,230
2837,"Adventure, Fantasy, Action, Science Fiction",Superman Returns ,Bryan Singer,"Brandon Routh, Kevin Spacey, Kate Bosworth, James Marsden, Parker Posey",2006.0,154.0,CM,230
3189,"Animation, Adventure, Action, Science Fiction",Toward the Terra ,Hideo Onchi,,1980.0,113.0,CM,231
3187,"Action, Adventure, Sci-Fi",Mass Effect,,,,,CM,231
4851,"Action, Adventure, Comedy",The Testing,,,,,CM,232
4259,"Science Fiction, Comedy, Animation",Star Wreck II: The Old Shit ,,"Samuli Torssonen, Rudi Airisto, Janne Torssonen",1994.0,8.0,CM,232
152,"Horror, Fantasy, Drama, Action, Science Fiction",Attack on Titan ,Shinji Higuchi,"Haruma Miura, Kiko Mizuhara, Kanata Hongo, Nanami Sakuraba, Takahiro Miura",2015.0,98.0,CM,233
1288,"Action, Drama, Fantasy",Attack on Titan,Andy Muschietti,,,98.0,CM,233
79,"Action, Fantasy, Science Fiction",The Mark: Redemption ,James Chankin,"Craig Sheffer, Sonia Couling, Eric Roberts, Gary Daniels, Jolene Andersen",2013.0,94.0,CM,234
3191,"Action, Fantasy, Sci-Fi",The Mark: Redemption,James Chankin,"Craig Sheffer, Sonia Couling, Eric Roberts, Gary Daniels",2013.0,94.0,CM,234
1987,Science Fiction,"10,000 Days ",Eric Small,"Riley Smith, John Schneider, Kim Myers, Peter Wingfield, Lisa Pelikan",2014.0,91.0,CM,235
2922,Sci-Fi,"10,000 Days",Eric Small,"John Schneider, Peter Wingfield, James Harvey Ward, Kim Myers",2014.0,91.0,CM,235
990,"Drama, Horror, Sci-Fi",Godzilla,Ishir Honda,"Takashi Shimura, Akihiko Hirata, Akira Takarada, Momoko Kchi",1954.0,96.0,CM,236
4689,"Thriller, Horror, Science Fiction",Godzilla ,Ishir Honda,"Akira Takarada, Momoko Kchi, Akihiko Hirata, Takashi Shimura, Fuyuki Murakami",1954.0,96.0,CM,236
176,"Action, Adventure, Sci-Fi",The Amazing Spider-Man,Marc Webb,"Andrew Garfield, Emma Stone, Rhys Ifans, Irrfan Khan",2012.0,136.0,CM,237
1498,"Science Fiction, Action, Adventure, Fantasy, TV Movie, Crime",The Amazing Spider-Man , E.W. Swackhamer,"Nicholas Hammond, David White, Lisa Eilbacher, Jeff Donnell, Michael Pataki",1978.0,92.0,CM,237
1052,"Drama, Romance, Sci-Fi",Forever Young,Steve Miner,"Mel Gibson, Jamie Lee Curtis, Elijah Wood, Isabel Glasser",1992.0,102.0,CM,238
2319,"Adventure, Fantasy, Drama, Science Fiction, Romance",Forever Young ,Steve Miner,"Mel Gibson, Jamie Lee Curtis, Elijah Wood, Isabel Glasser, George Wendt",1992.0,102.0,CM,238
3347,"Action, Sci-Fi, Thriller",Tik Tik Tik,Shakti Soundar Rajan,"Nivetha Pethuraj, Jayam Ravi, V. Jayaprakash, Ramesh Thilak",2018.0,130.0,CM,239
3575,"Science Fiction, Thriller, Adventure",Tik Tik Tik ,Shakti Soundar Rajan,"Jayam Ravi, Nivetha Pethuraj, Aaron Aziz, RJ Ramesh Thilak, Vincent Asokan",2018.0,130.0,CM,239
666,"Sci-Fi, Horror, Comedy",The Return of Swamp Thing,Jim Wynorski,"Dick Durock, Heather Locklear, Louis Jourdan, Sarah Douglas",1989.0,88.0,CM,240
4716,"Horror, Science Fiction",The Return of Swamp Thing ,Jim Wynorski,"Louis Jourdan, Heather Locklear, Sarah Douglas, Dick Durock, Joey Sagal",1989.0,84.0,CM,240
4946,"Comedy, Horror, Sci-Fi",La casa del terror,Gilberto Martnez Solares,"Germn Valds, Yolanda Varela, Lon Chaney Jr., Yerye Beirute",1960.0,60.0,CM,241
2868,"Science Fiction, Comedy, Horror",House of Terror ,Gilberto Martnez Solares,"Lon Chaney Jr., Germn Valds, Yolanda Varela, Yerye Beirute, Alfredo Wally Barrn",1960.0,82.0,CM,241
2854,"Science Fiction, Drama",Moon ,Duncan Jones,"Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw, Adrienne Shaw",2009.0,97.0,CM,242
55,"Drama, Mystery, Sci-Fi",Moon,Duncan Jones,"Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw",2009.0,97.0,CM,242
4800,"Science Fiction, Action, Fantasy",Outlaw of Gor ,John 'Bud' Cardos,"Urbano Barberini, Rebecca Ferratti, Jack Palance, Donna Denton, Russel Savadier",1988.0,89.0,CM,243
1719,"Action, Fantasy, Sci-Fi",Gor II,John 'Bud' Cardos,"Urbano Barberini, Rebecca Ferratti, Jack Palance, Donna Denton",1988.0,89.0,CM,243
4625,"Science Fiction, Action, Adventure",Transformers: Revenge of the Fallen ,Michael Bay,"Shia LaBeouf, Megan Fox, Josh Duhamel, Rainn Wilson, Tyrese Gibson",2009.0,150.0,CM,244
1107,"Action, Sci-Fi",Lobo,Michael Bay,,,,CM,244
1778,"Documentary, Adventure, Sci-Fi",Journey to Space,Mark Krenzien,"Christian Gardner, Gabrielle Gardner, Gabrielle Gardner, Patrick Stewart",2015.0,45.0,CM,245
4943,Science Fiction,Journey ,Radheya Jegatheva,,2018.0,8.0,CM,245
409,"Family, Sci-Fi",E.T. the Extra-Terrestrial,Steven Spielberg,"Henry Thomas, Drew Barrymore, Peter Coyote, Dee Wallace",1982.0,115.0,CM,246
394,"Science Fiction, Adventure, Family, Fantasy",E.T. the Extra-Terrestrial ,Steven Spielberg,"Henry Thomas, Drew Barrymore, Robert MacNaughton, Dee Wallace, Peter Coyote",1982.0,115.0,CM,246
3538,Sci-Fi,Earthling,Clay Liford,"Rebecca Spence, Peter Greene, William Katt, Jenny Shakeshaft",2010.0,111.0,CM,247
3213,"Drama, Action, Thriller, Science Fiction",Earthling ,Clay Liford,"Rebeca Spence, Peter Greene, William Katt, Savanna Sears, Allison Latta",2011.0,114.0,CM,247
2515,"Drama, Romance, Sci-Fi","The World, The Flesh and The Devil",Ranald MacDougall,"Harry Belafonte, Inger Stevens, Mel Ferrer",1959.0,95.0,CM,248
4061,"Drama, Science Fiction","The World, the Flesh and the Devil ",Ranald MacDougall,"Harry Belafonte, Inger Stevens, Mel Ferrer",1959.0,95.0,CM,248
